id,station_id,longitude,latitude,pm25,proj_x,proj_y,dem,aod,t2m,tp,dwi,r,wind,dwi_scaled,aod_scaled,t2m_scaled,r_scaled,tp_scaled,wind_scaled,dem_scaled,pm25_scaled
313,1361A,114.24,22.7267,26.18649508,1451737.372,2543091.603,44,565.9660034,295.8529968,0.000105903,227.5809937,78.36869812,0.908657014,1.736152487,0.179161241,1.529630648,1.312079586,0.247701637,-0.288664165,-0.539623942,-1.087062586
223,1257A,121.377,28.5773,29.81584282,2113460.957,3273429.047,8,712.3259888,291.3640137,0.00014543,205.7929993,77.82099915,0.093791597,1.246201342,0.95791419,0.685166472,1.267515775,1.087818371,-0.683824089,-0.594535281,-0.821003699
775,1955A,85.6931,46.0872,22.77032677,-991090.2799,5288159.168,305,480.8099976,283.9639893,9.08E-06,112.6500015,37.40800095,3.548399925,-0.848324551,-0.273937264,-0.706920637,-2.020708796,-1.810198596,0.991449812,-0.141516735,-1.337493794
219,1252A,120.744,30.7946,39.09415218,2015262.606,3515131.397,8,739.7080078,290.3909912,0.000112542,169.1880035,72.04949951,3.610919952,0.423057216,1.103608575,0.5021222,0.797914712,0.388808602,1.021768204,-0.594535281,-0.140832813
1315,2671A,100.9048,36.9639,24.89378146,135366.3997,4098711.079,3105,203.4369965,274.2250061,4.31E-05,122.3939972,57.57289886,0.374606997,-0.6292093,-1.749784928,-2.539010944,-0.379981413,-1.087129016,-0.547645783,4.129365175,-1.18182836
986,2306A,116.989,33.63063889,59.07290601,1615064.945,3786388.847,30,653.7160034,288.6740112,0.000129781,115.8909988,61.78379822,1.156380057,-0.775443573,0.646061884,0.179125194,-0.037359401,0.755210615,-0.168533629,-0.560978351,1.323762315
950,2268A,124.1186,50.4269,21.83491157,1852830.875,5763058.825,378,122.2710037,272.276001,5.48E-05,133.4109955,64.21929932,0.795660019,-0.381467776,-2.181653353,-2.90565634,0.16080641,-0.838454293,-0.343460801,-0.030168743,-1.406066867
56,1067A,116.6838,39.5178,54.25348956,1505609.954,4439986.234,17,643.15802,286.5759888,6.84E-05,96.98970032,41.87490082,0.500046015,-1.200480988,0.589884913,-0.215553226,-1.65725717,-0.549396495,-0.486815526,-0.580807446,0.970462308
195,1223A,120.211,30.21,38.00004148,1972482.983,3441886.482,9,774.3629761,290.6329956,0.000140837,176.5549927,70.87010193,1.527510047,0.588720229,1.288000905,0.547647888,0.701952416,0.990197602,0.011441733,-0.593009966,-0.221039477
1361,2860A,117.1589,39.0845,51.51522025,1553201.681,4397202.069,5,676.617981,286.4849854,4.89E-05,95.95200348,45.94940186,1.198429942,-1.223815892,0.767918842,-0.232672718,-1.325733278,-0.963854367,-0.148142005,-0.599111226,0.76972627
1007,2335A,117.0181,25.1174,29.36589273,1717325.236,2832677.55,353,327.5469971,292.0820007,0.000144723,217.9759979,79.29779816,0.0191611,1.520162956,-1.089419811,0.820233655,1.387676293,1.072791617,-0.720015319,-0.068301617,-0.853988474
55,1066A,117.9384,41.0112,30.53516686,1589195.124,4621446.356,383,303.105011,281.9609985,3.31E-05,103.072998,45.4822998,0.097707801,-1.063684613,-1.219470854,-1.083721783,-1.36373928,-1.299671515,-0.68192497,-0.022542168,-0.768271757
1419,3025A,113.0472,23.63444,42.84696305,1322631.66,2637018.478,15,694.7849731,295.1809998,0.000197813,224.9299927,75.55329895,0.406940013,1.676538878,0.864581865,1.40321507,1.083003172,2.201179742,-0.531966246,-0.583858076,0.134276864
900,2218A,123.8489,42.2864,38.04673473,2056271.849,4857154.368,78,335.5039978,281.3129883,6.81E-05,116.8320007,48.1855011,0.733362973,-0.754283068,-1.047082161,-1.205624982,-1.143791903,-0.55577277,-0.373671061,-0.487763233,-0.217616506
343,1393A,114.4053,23.08,27.94468269,1466325.391,2583659.541,17,598.8729858,295.5809937,0.00010829,231.5780029,77.3085022,0.106435999,1.826034061,0.354252879,1.478461626,1.225816195,0.298435532,-0.677692327,-0.580807446,-0.958174016
436,1512A,112.8937,27.8728,47.50206933,1278431.706,3108284.344,45,600.9310303,291.8850098,0.000164889,192.8099976,71.99019623,4.458049774,0.954249892,0.365203333,0.783175873,0.79308947,1.501404819,1.432574392,-0.538098627,0.475531681
1411,3012A,112.1908,31.03389,50.50443821,1187083.758,3455658.877,138,579.6420288,290.0859985,0.000156667,159.9120026,68.41200256,0.960327983,0.214465862,0.251928706,0.444747199,0.501947885,1.326652377,-0.263606903,-0.396244335,0.695628233
1264,2616A,98.5842,24.428,33.31647877,-151282.9306,2716735.757,952,383.6860046,292.5400085,0.000116088,195.4160004,69.56580353,0.999180019,1.012851617,-0.790715096,0.906393743,0.5958275,0.464176172,-0.24476604,0.845362049,-0.564380368
569,1728A,113.0972,36.1939,53.41909361,1228726.269,4035980.728,933,460.0880127,283.6950073,4.52E-05,97.63659668,54.47040176,0.567165971,-1.185934096,-0.384194906,-0.757521332,-0.632417699,-1.042495092,-0.454266449,0.816381064,0.909294717
79,1092A,111.659,40.8452,39.50040434,1061523.483,4542965.994,1063,395.5320129,279.1730042,6.98E-05,91.71489716,42.8219986,0.135772005,-1.31909658,-0.727684796,-1.608197206,-1.580196067,-0.519640545,-0.663466157,1.01467201,-0.111051429
1338,2694A,82.0806,44.8969,30.40787485,-1308677.116,5233883.467,496,388.8309937,281.4580078,3.12E-05,140.2369995,50.25149918,0.149768993,-0.22797001,-0.763339612,-1.178344021,-0.975690897,-1.34005459,-0.656678473,0.149818424,-0.777603233
632,1796A,118.3708,31.3178,50.47708214,1777526.251,3543190.049,8,765.6539917,290.0539856,0.00015643,164.5359955,67.52950287,2.699330091,0.318446548,1.241662097,0.438724956,0.43014284,1.32161512,0.579702835,-0.594535281,0.693622824
890,2208A,121.6561,42.0186,36.34912346,1880841.628,4788225.08,142,337.0390015,281.3080139,3.07E-05,112.8000031,48.2677002,0.576377988,-0.844951434,-1.038914706,-1.206560762,-1.137103731,-1.350681714,-0.449799184,-0.390143075,-0.342064368
762,1941A,109.4266,34.5021,59.21523645,906511.9722,3826735.579,394,610.1560059,289.0329895,3.30E-05,114.0339966,50.09220123,0.570486009,-0.817202366,0.41428763,0.246655926,-0.988652257,-1.30179694,-0.452656434,-0.005763703,1.334196222
1100,2440A,112.1969,30.9892,56.74484947,1187991.492,3450725.686,119,625.1820068,290.144989,0.000160396,160.2519989,68.07730103,1.184380054,0.222111429,0.494238051,0.455844448,0.474714721,1.405909475,-0.154955342,-0.425225319,1.153098003
906,2224A,124.3419,43.1747,40.39915527,2073504.137,4965597.258,168,394.9849854,279.9419861,7.80E-05,121.197998,52.20569992,2.797339916,-0.656103982,-0.730595422,-1.4635369,-0.81668634,-0.345355696,0.62723161,-0.350484886,-0.045166127
1115,2457A,112.6194,26.9258,40.89644776,1257780.934,3001122.175,62,658.5410156,292.3720093,0.000144375,198.1920013,71.8302002,3.48187995,1.075276125,0.671734833,0.874789858,0.78007131,1.065395138,0.959191689,-0.512168273,-0.008710793
846,2074A,117.6569,24.5157,31.58869019,1789072.512,2771058.406,13,638.1370239,294.3240051,0.000135415,223.845993,75.27279663,0.44848299,1.652162752,0.563169171,1.241997862,1.060179955,0.874957059,-0.511820441,-0.586908706,-0.691040457
445,1559A,113.251,27.8336,36.85546366,1314097.411,3106261.944,118,487.4410095,292.0809937,0.00018918,191.7749939,71.50540161,1.995079994,0.93097555,-0.238654943,0.820044219,0.753643904,2.017691803,0.238184581,-0.426750634,-0.304945767
1281,2634A,106.9893,33.1842,36.4818246,685460.0662,3673470.281,576,498.1520081,285.9360046,8.62E-05,132.4600067,76.57420349,0.048281901,-0.402852859,-0.181663807,-0.33594658,1.166069599,-0.171070847,-0.70589351,0.271843621,-0.332336361
977,2296A,118.3236,29.7207,24.76540521,1794547.315,3363324.124,154,361.7550049,289.8169861,0.000192257,188.4349976,72.10040283,0.484041989,0.855868361,-0.90740567,0.394140786,0.802056487,2.083091129,-0.4945765,-0.371839295,-1.191239319
708,1883A,104.6225,28.76611,49.77292151,463148.9157,3182131.481,298,611.5930176,291.8429871,0.000131569,184.9259949,69.78849792,0.297814012,0.77696069,0.421933689,0.775270593,0.613947144,0.793213214,-0.584885687,-0.15219394,0.642002476
1207,2550A,107.4967,31.2108,43.94829148,737859.2969,3455650.785,334,521.7030029,291.0320129,8.17E-05,168.2579956,71.54570007,0.189613,0.402143936,-0.056353555,0.622710727,0.756922809,-0.266714972,-0.637356565,-0.097282601,0.215012643
549,1703A,113.0208,23.7106,34.86316761,1319440.542,2645353.205,11,674.3389893,294.8540039,0.000210342,225.3090057,76.88800049,0.325877011,1.685061822,0.755792772,1.341700844,1.191601855,2.467474238,-0.571276848,-0.589959336,-0.450996272
264,1306A,116.734,36.5336,55.11370638,1552515.901,4107816.474,50,716.7659912,287.67099,7.44E-05,101.512001,50.14220047,0.809947014,-1.098787076,0.981538577,-0.009562411,-0.984584043,-0.421870996,-0.336532482,-0.530472052,1.033522766
1376,2878A,116.0072,36.4343,63.57529722,1488367.654,4088909.058,34,903.9069824,288.1419983,4.90E-05,97.12229919,47.83739853,0.770529985,-1.19749921,1.977279308,0.079043321,-1.172115449,-0.961728942,-0.355647332,-0.554877092,1.653821951
827,2009A,121.1518,31.89708,35.97389834,2036246.105,3645349.278,5,717.3029785,289.4710083,0.000120849,137.3659973,73.74220276,4.890500069,-0.292530831,0.984395782,0.329055698,0.93564239,0.565367656,1.642286355,-0.599111226,-0.369571233
1320,2676A,97.3731,37.3753,22.34834725,-175787.888,4163902.784,2982,245.1809998,274.5580139,5.46E-05,124.6940002,41.90610123,3.54E-07,-0.577488656,-1.527673225,-2.476365763,-1.654718532,-0.842705143,-0.72930711,3.941751434,-1.368428114
551,1706A,116.6447,23.6706,28.12962588,1692986.764,2666889.062,16,392.8630066,294.8850098,0.000120658,223.1799927,79.6815033,0.351933986,1.637186266,-0.741886058,1.347533651,1.418896661,0.561308094,-0.558640808,-0.582332761,-0.944616269
1291,2644A,109.0072,32.6975,35.52381964,875736.5435,3624857.536,275,485.5090027,290.1700134,4.81E-05,148.5919952,63.68420029,0.352874994,-0.04008949,-0.248934774,0.46055202,0.1172678,-0.980857767,-0.558184476,-0.187276184,-0.402565436
806,1988A,120.953,31.388,36.30982833,2025734.836,3585039.981,6,757.0650024,289.9509888,0.000121953,157.5050049,72.55020142,4.280560017,0.160339206,1.19596176,0.419349274,0.838654583,0.588832348,1.346502708,-0.597585911,-0.344945001
307,1355A,113.589,23.5538,30.63437075,1378836.417,2631285.013,31,504.3720093,295.2720032,0.000133397,222.8390045,76.10720062,0.261999995,1.629518393,-0.148568393,1.420334562,1.128071669,0.832065983,-0.602253297,-0.559453037,-0.760999355
245,1284A,119.268,26.0797,24.51830714,1936076.08,2964210.789,30,533.3150024,292.0379944,0.000129648,215.9389954,84.33540344,0.767095983,1.474356459,0.00543163,0.811955222,1.797563661,0.7523838,-0.357312613,-0.560978351,-1.209353493
336,1386A,113.0819,22.5931,30.64968108,1332666.055,2521141.935,12,733.1300049,295.9979858,0.000108469,233.7460022,75.87689972,0.338234991,1.874786311,1.068608304,1.556905871,1.109333116,0.302240043,-0.565283983,-0.588434021,-0.759876991
93,1108A,123.3783,41.9228,40.41404635,2026358.937,4807794.21,48,477.0899963,281.9710083,6.40E-05,115.2860031,46.35540009,0.429042011,-0.789048236,-0.293730666,-1.081838747,-1.292699021,-0.642915194,-0.521248128,-0.533522682,-0.044074497
1168,2510A,110.1675,22.6411,38.05559112,1031473.418,2513033.882,80,560.5209961,295.0559998,0.000106236,228.1959991,79.06140137,0.497469008,1.749982241,0.150189419,1.379700163,1.368441746,0.254779303,-0.488065217,-0.484712603,-0.216967265
1417,3021A,115.0061,35.76806,65.57040497,1405916.022,4004736.816,54,755.7800293,288.9830017,5.84E-05,101.5500031,48.98699951,0.184068993,-1.097932515,1.189124668,0.237252258,-1.078577569,-0.761938993,-0.64004507,-0.524370792,1.800078575
521,1671A,113.598061,24.795928,31.82649062,1371187.708,2769904.401,93,473.855011,293.6759949,0.000170225,209.7830048,73.63200378,0.011011,1.335925423,-0.310943392,1.120094663,0.926675993,1.614817497,-0.723967619,-0.464883509,-0.67360787
178,1203A,119.68,32.1883,53.2595527,1890308.408,3657482.11,19,706.5360107,289.303009,0.000127976,132.1089935,67.686203,3.40854001,-0.410746165,0.927106846,0.297451794,0.442892827,0.716846694,0.923626301,-0.577756816,0.897599151
390,1447A,106.6867,26.5495,26.90848843,668022.6234,2937645.455,1104,382.20401,288.3450012,0.000122414,192.5500031,80.15589905,4.016749859,0.948403342,-0.798600501,0.117232077,1.457496117,0.598630557,1.218570905,1.077209924,-1.034134963
140,1155A,118.803,32.0314,47.61734189,1808842.076,3628543.563,13,663.6760254,289.3009949,0.000152192,146.0970001,66.76830292,2.82675004,-0.096194962,0.699057219,0.297072903,0.368207411,1.231539609,0.641493723,-0.586908706,0.483982039
1341,2697A,76.1861,39.7153,58.47819685,-1985518.705,4814974.43,1291,695.7730103,288.7969971,1.57E-05,156.7310028,28.59729958,0.130588993,0.14293406,0.869839019,0.20226121,-2.737596085,-1.669495462,-0.665979601,1.362443823,1.280165594
938,2256A,130.3961,46.8267,29.75042809,2431007.65,5508268.288,78,268.7520142,276.1029968,4.80E-05,168.5209961,60.62400055,2.894629955,0.408058083,-1.402256453,-2.185724724,-0.13172694,-0.982983192,0.674411333,-0.487763233,-0.825799098
2,1003A,116.434,39.9522,53.62988854,1477801.687,4485562.676,48,704.0219727,286.3909912,5.80E-05,97.44680023,40.50159836,0.108267002,-1.190202088,0.91373014,-0.250354837,-1.768996637,-0.770440693,-0.676804402,-0.533522682,0.924747594
717,1893A,105.4306,28.9583,36.73201005,541957.4444,3203441.965,328,664.9089966,292.2799988,7.87E-05,187.3540039,71.80490112,0.264362991,0.831559832,0.705617619,0.857480911,0.778012837,-0.330477721,-0.601107388,-0.106434491,-0.313995859
635,1799A,118.4828,31.6411,43.88835105,1783773.605,3580812.04,7,725.9019775,289.678009,0.000178882,156.1959991,67.30410004,2.833189964,0.130903321,1.030149379,0.367996517,0.411802821,1.798815538,0.644616693,-0.596060596,0.210618552
37,1047A,114.5129,36.61763,69.89640331,1351767.401,4094857.714,58,764.1030273,288.2709961,3.78E-05,97.11769867,48.19250107,0.023139199,-1.197602663,1.233409718,0.103310292,-1.143222347,-1.19977654,-0.718086184,-0.518269532,2.117207268
179,1204A,119.491,32.215,51.9870209,1871831.46,3657977.886,17,718.6790161,289.2709961,0.000124715,132.9149933,67.81009674,3.22164011,-0.392621481,0.99171741,0.291429551,0.452973506,0.647536586,0.832991272,-0.580807446,0.804312859
1127,2469A,112.3439,28.56,34.05712348,1219378.866,3181357.894,67,572.2559814,291.4150085,0.00015787,186.0469971,71.34140015,1.157240033,0.802168899,0.212628988,0.694759576,0.74029984,1.35222124,-0.168116593,-0.504541698,-0.510085458
1270,2622A,97.1804,31.1278,17.64652164,-246593.0136,3470204.639,3379,90.76779938,276.5190125,0.00013395,151.3200073,54.08869934,0.100190997,0.021255883,-2.349275761,-2.107464159,-0.663475115,0.843819583,-0.680720771,4.547301476,-1.713107814
1071,2402A,114.0322,33.5653,62.04720207,1339683.616,3750735.378,62,641.9979858,289.5039978,6.33E-05,127.762001,56.85250092,0.0959813,-0.508497886,0.583712597,0.335261659,-0.438596965,-0.657793169,-0.682762217,-0.512168273,1.541800915
21,1029A,114.4548,38.0513,68.71015607,1330430.126,4253956.57,79,765.8140259,286.9460144,5.98E-05,94.74980164,47.76390076,0.050298199,-1.250850054,1.242513608,-0.145944284,-1.178095634,-0.732183044,-0.704915729,-0.486237918,2.030246293
1191,2533A,105.0653,29.5817,38.52355008,506324.2797,3272437.572,322,741.5269775,291.8120117,6.06E-05,182.9989929,72.26629639,1.136080027,0.733627797,1.113286958,0.769443524,0.815554503,-0.715179644,-0.178377903,-0.115586381,-0.182662302
58,1070A,116.7464,39.5343,53.12482718,1510768.261,4442537.3,15,614.7579956,286.5289917,6.76E-05,97.08899689,42.04499817,0.521677017,-1.198248086,0.43877392,-0.224394286,-1.643417111,-0.566399895,-0.476325812,-0.583858076,0.887722742
375,1429A,106.513,29.389,38.2193331,646819.8664,3252036.179,209,504.9840088,292.4330139,9.60E-05,183.4290009,70.74430084,0.506331027,0.743297476,-0.145312063,0.886265998,0.691716545,0.037220801,-0.483767679,-0.287946972,-0.204963728
1111,2453A,113.3983,31.7308,41.96953304,1296853.258,3541448.716,89,568.4769897,289.4679871,7.25E-05,161.3849945,64.79319763,0.782335997,0.247589336,0.19252171,0.328487352,0.207501944,-0.46225407,-0.349922138,-0.470984768,0.069954548
14,1018A,117.202,39.0927,51.48744876,1556821.403,4398625.749,6,673.5449829,286.446991,5.03E-05,96.03749847,46.29660034,1.243690014,-1.221893349,0.751568018,-0.239820197,-1.297483294,-0.934098417,-0.126193636,-0.597585911,0.767690408
222,1256A,121.419,28.6542,31.02836073,2116430.326,3282729.804,12,753.6240234,291.3120117,0.000140442,206.5599976,77.75080109,0.081130199,1.263448992,1.177652981,0.675383894,1.261804074,0.981802173,-0.689964093,-0.588434021,-0.732116882
12,1015A,117.145,39.1654,53.87963386,1550769.451,4406055.591,6,690.0839844,286.5379944,4.76E-05,96.11650085,45.24330139,1.132740021,-1.220116806,0.839568821,-0.222700704,-1.383185509,-0.991484892,-0.179997602,-0.597585911,0.943055832
892,2210A,121.6722,42.0228,42.37183928,1882085.595,4788961.191,132,342.1300049,281.3250122,3.03E-05,112.8280029,48.24219894,0.630545974,-0.844321796,-1.011826469,-1.203363055,-1.139178654,-1.359183414,-0.423531022,-0.405396225,0.099446666
329,1379A,113.3769,22.5211,31.61388505,1363664.391,2514808.588,10,604.7890015,296.1400146,9.66E-05,231.9450073,75.82009888,0.192968994,1.834286965,0.385730845,1.583624224,1.104711487,0.049973351,-0.635729113,-0.591484651,-0.689193481
171,1192A,120.354,31.5848,46.6629889,1964636.101,3598750.866,4,748.0250244,290.026001,0.00014827,151.9949951,69.16999817,6.19464016,0.036434474,1.147861799,0.433460514,0.563622591,1.148180441,2.274714593,-0.600636541,0.414020682
1171,2513A,106.6527,23.8844,37.95910681,668263.5002,2642410.878,194,557.96698,295.125,0.000120642,208.7319946,77.06479645,4.969510078,1.312291138,0.136599997,1.392680429,1.20598695,0.560968026,1.68060138,-0.310826697,-0.224040301
231,1269A,119.879,28.4231,28.81077858,1966200.713,3236023.074,89,384.9760132,291.3240051,0.000157906,205.5899963,71.35549927,0.215317994,1.241636372,-0.783851212,0.677640084,0.741447022,1.352986393,-0.624891214,-0.470984768,-0.894682578
1456,3140A,111.6625,29.0531,43.38665428,1149372.856,3232256.417,34,636.9819946,291.2279968,0.000133795,184.1029968,68.3266983,3.214590073,0.758453761,0.557023486,0.659579074,0.49500706,0.840525174,0.829572435,-0.554877092,0.17384035
606,1769A,121.2008,41.1219,46.20537955,1862286.182,4680796.14,35,386.8989868,283.0220032,3.39E-05,109.6299973,50.23910141,0.756532013,-0.916236011,-0.773619444,-0.884126365,-0.976699648,-1.282668115,-0.362435493,-0.553351777,0.380474424
869,2183A,111.1406,37.5211,48.7918074,1042884.937,4170439.218,973,310.8349915,284.3049927,2.66E-05,91.77159882,42.41030121,0.080283098,-1.317821518,-1.178341135,-0.64277133,-1.613694039,-1.437824139,-0.690374886,0.877393663,0.570079324
225,1263A,119.686,29.1029,33.50413931,1937284.454,3310252.594,49,543.6270142,292.0969849,0.000179036,193.2619934,68.03450012,0.861976027,0.964414016,0.060299835,0.823052471,0.471232203,1.802088692,-0.31130159,-0.531997367,-0.550623418
1241,2591A,107.9783,26.5747,29.66474519,796676.7915,2942782.352,852,366.3410034,289.3930054,0.000127563,193.2700043,77.44069672,3.861730099,0.964594158,-0.883004466,0.31438185,1.236572271,0.708068689,1.143395796,0.692830552,-0.832080308
73,1086A,112.5369,37.8692,57.52803305,1163365.603,4218173.666,787,630.3900146,282.9960022,3.95E-05,95.11219788,46.71459961,0.00162651,-1.242700775,0.521948845,-0.889017654,-1.263472566,-1.163644316,-0.728518523,0.593685079,1.210511337
761,1940A,109.4636,34.493,59.05953751,909956.9566,3825875.133,398,623.2089844,289.0289917,3.25E-05,114.0449982,50.41889954,0.606553972,-0.816954971,0.483739983,0.245903863,-0.96207028,-1.312424065,-0.435165676,0.000337557,1.322782301
577,1738A,113.5753,37.8564,57.87836092,1255049.621,4224704.869,688,410.6839905,282.5280151,5.61E-05,94.99250031,56.47859955,0.00139147,-1.245392439,-0.647064077,-0.97705504,-0.469019644,-0.810823768,-0.728632503,0.442678897,1.236193043
1263,2615A,100.2171,25.5811,13.60123366,19301.22904,2837971.334,2045,155.1159973,289.0929871,0.000118923,186.6269989,62.70069885,4.511119843,0.815211519,-2.006891545,0.25794263,0.037244695,0.524431971,1.458310132,2.512531309,-2.009658295
976,2295A,118.3057,29.7128,22.43784831,1792896.302,3362230.772,139,377.3380127,289.8120117,0.000191348,188.6349945,72.13839722,0.486339003,0.860365733,-0.824491524,0.393205005,0.80514792,2.063771016,-0.493462589,-0.39471902,-1.361867003
268,1315A,120.4001,36.2403,32.10054537,1888696.79,4122497.686,29,718.5750122,286.0669861,2.56E-05,98.32800293,64.74919891,0.0842591,-1.1703863,0.991164026,-0.311306437,0.203921965,-1.459078389,-0.688446768,-0.562503666,-0.653517566
1209,2552A,107.4611,31.2058,52.40588758,734479.0703,3455020.296,314,538.6959839,291.0329895,8.15E-05,168.2859955,71.53959656,0.190623999,0.402773575,0.034062784,0.622894445,0.756426194,-0.270965822,-0.636866292,-0.127788901,0.835018983
1381,2884A,98.26722222,39.79777778,26.04166399,-76640.01023,4427053.955,1677,365.5,282.2520142,1.14E-05,102.6039963,33.78469849,0.158432007,-1.074231151,-0.887479281,-1.028976125,-2.315520681,-1.760888737,-0.652477441,1.951215401,-1.09767981
1077,2408A,115.6697,34.4286,62.8089726,1482393.527,3861754.82,49,723.7390137,289.1549988,6.73E-05,107.9449997,56.42520142,0.307565004,-0.954126901,1.018640671,0.269608225,-0.47336441,-0.57277617,-0.580157052,-0.531997367,1.597644508
636,1800A,118.5106,31.7506,48.51578812,1784890.942,3593435.583,11,652.3980103,289.5610046,0.000181077,153.871994,67.18979645,2.79756999,0.078642937,0.6390491,0.345985736,0.402502451,1.845468616,0.627343182,-0.589959336,0.549845004
520,1670A,113.5593889,24.81119444,35.7409841,1367142.706,2771357.987,80,447.1470032,293.5669861,0.000172787,209.2100067,74.07319641,0.00921908,1.323040296,-0.453051495,1.099588008,0.96257386,1.669270885,-0.724836591,-0.484712603,-0.386645624
1345,2702A,79.9117,37.1013,129.1095378,-1747361.188,4414235.968,1397,834.7050171,289.1149902,5.21E-06,126.7180023,26.69440079,3.990170002,-0.531974501,1.609069142,0.262081837,-2.892426433,-1.892452543,1.205681299,1.52412721,6.457981924
516,1665A,118.5019,37.4658,49.6735838,1696814.155,4233240.689,6,730.9390259,286.7279968,9.08E-05,94.75789642,50.99919891,1.959619999,-1.250668025,1.056950532,-0.186957594,-0.914853921,-0.073301298,0.22098865,-0.597585911,0.634720264
956,2274A,117.3536,32.9673,50.75872819,1658098.613,3716246.858,20,743.5430298,288.9530029,0.000144291,126.0780029,64.18990326,1.665240049,-0.546366301,1.12401398,0.231608906,0.158414584,1.063609781,0.078232366,-0.576231501,0.714269629
1257,2609A,103.386,23.4168,24.97090407,335091.9993,2590583.868,1286,272.7829895,291.118988,9.67E-05,215.8699951,73.14029694,5.827469826,1.472804835,-1.380808419,0.639072419,0.886668011,0.052098776,2.096659421,1.354817248,-1.176174684
1397,2926A,106.1024,38.49494,49.27856652,596135.0099,4261307.666,1118,508.6069946,282.0549927,6.24E-05,98.98970032,40.27159882,0.0226274,-1.155506574,-0.126034862,-1.066039664,-1.787710669,-0.676921994,-0.718334375,1.098564334,0.605762482
996,2317A,118.7386,30.9742,44.2581271,1817851.994,3509043.935,37,583.2249756,290.1470032,0.000131809,175.3009949,68.80220032,2.281330109,0.560521321,0.270992868,0.456223358,0.533696528,0.798314234,0.376998391,-0.550301147,0.237725958
442,1520A,113.143,27.8381,44.34375579,1303366.977,3106043.773,45,543.6019897,292.071991,0.000177267,191.6260071,71.28669739,3.00612998,0.927625253,0.060166684,0.818350637,0.735848922,1.764489924,0.728482031,-0.538098627,0.244003195
1295,2649A,106.005,34.3469,27.04650114,592432.3344,3801078.052,1793,213.8619995,283.7170105,6.89E-05,131.3049927,63.3608017,1.036440015,-0.428825898,-1.69431552,-0.753382106,0.090954306,-0.53876937,-0.226697219,2.128151937,-1.024017579
83,1096A,111.551,40.7866,41.15977945,1052899.346,4535764.746,1054,322.1099854,279.3659973,6.92E-05,91.47250366,42.47900009,0.171063006,-1.324547333,-1.11834909,-1.571891487,-1.608104319,-0.532393095,-0.646352178,1.000944176,0.01059343
669,1835A,111.1928,34.7772,56.5006113,1067018.445,3865854.668,389,532.3070068,287.1459961,4.45E-05,108.9069977,55.12210083,1.035259962,-0.932494253,6.83E-05,-0.108323875,-0.579391866,-1.057373066,-0.227269473,-0.013390278,1.135193481
598,1760A,123.7117,41.8417,42.09855316,2056171.302,4804974.012,63,430.6669922,281.7219849,5.93E-05,115.7570038,48.9455986,0.280205995,-0.778456746,-0.54073842,-1.128684845,-1.081946176,-0.742810169,-0.593424499,-0.510642958,0.079412707
105,1120A,125.287,43.91,34.63456302,2129654.84,5066347.383,221,458.5889893,279.0450134,4.65E-05,124.3580017,55.87749863,3.707600117,-0.585044324,-0.392170917,-1.63227474,-0.517928532,-1.014864567,1.068652175,-0.269643193,-0.467754733
706,1881A,104.7283,31.5072,48.50376105,474200.1273,3485846.619,477,713.5189819,290.6260071,8.36E-05,157.1040039,63.56019974,0.0337236,0.151321813,0.964261874,0.546333217,0.107178431,-0.226331897,-0.712953396,0.120837439,0.548963328
678,1845A,112.2068,30.3515,46.19061283,1193516.198,3379848.178,34,686.2780151,290.9719849,0.00013607,175.5780029,64.5223999,1.321310043,0.566750457,0.819318,0.611418305,0.185468346,0.888878593,-0.088552666,-0.554877092,0.379391911
492,1637A,117.5564,34.864,54.45893702,1650859.199,3930737.786,72,682.8859863,287.9020081,6.20E-05,105.9889984,60.56750107,1.257320046,-0.998111908,0.801269676,0.033896543,-0.13632405,-0.685423694,-0.119583904,-0.496915123,0.985523175
978,2297A,118.1371,30.2756,23.47558807,1768993.531,3423490.277,176,319.6130066,288.9450073,0.000167947,178.4069977,74.6733017,0.290544987,0.630366649,-1.131635028,0.23010478,1.011401739,1.566400315,-0.58841072,-0.338282366,-1.285792759
1400,2996A,118.283,33.965,53.66616863,1731280.814,3838881.012,26,873.2189941,288.3500061,7.91E-05,111.947998,62.1487999,1.836159945,-0.864110649,1.813994505,0.118173595,-0.00766085,-0.321976021,0.16111807,-0.567079611,0.927407202
286,1333A,114.2131,30.6414,50.75196724,1384651.032,3426308.222,22,653.5209961,290.8909912,0.000130344,172.3739929,64.86340332,1.644899964,0.49470122,0.645024288,0.59618183,0.213214266,0.767176758,0.068368668,-0.573180871,0.713774
1416,3020A,117.2099,39.16969,49.90991166,1556335.543,4407301.369,7,706.1820068,286.4750061,4.79E-05,96.2410965,45.77099991,1.210690022,-1.217314998,0.92522326,-0.234550017,-1.340249045,-0.985108617,-0.142196615,-0.596060596,0.652044899
464,1601A,124.4256,40.1503,29.84695579,2159455.759,4629709.116,4,329.0889893,281.4570007,6.38E-05,110.9580002,62.60029984,0.047754701,-0.886372934,-1.081215171,-1.178533476,0.029075677,-0.647166044,-0.70614917,-0.600636541,-0.81872288
469,1606A,121.835,41.1042,35.30151785,1916179.088,4689257.524,2,505.0379944,282.70401,4.16E-05,110.9789963,48.11209869,0.613485992,-0.885900791,-0.145024817,-0.94394701,-1.149764328,-1.119010391,-0.43180407,-0.603687171,-0.418861854
